strategy,entry_ts,exit_ts,side,entry_price,exit_price,net_pnl,outcome,bars_held_minutes
ignition,2025-06-13T04:32:00+00:00,2025-06-13T04:36:00+00:00,buy,6004.75,6000.5,-22.49,stop,4
ignition,2025-06-13T05:22:00+00:00,2025-06-13T05:40:00+00:00,buy,6008.25,6004.5,-19.99,stop,18
ignition,2025-06-13T06:00:00+00:00,2025-06-13T06:16:00+00:00,buy,6018.0,6013.75,-22.49,stop,16
ignition,2025-06-13T10:46:00+00:00,2025-06-13T11:00:00+00:00,buy,6037.25,6043.5,30.01,target,14
ignition,2025-06-13T11:00:00+00:00,2025-06-13T11:06:00+00:00,buy,6041.5,6049.25,37.51,target,6
ignition,2025-06-13T11:20:00+00:00,2025-06-13T11:46:00+00:00,buy,6042.25,6049.75,36.26,target,26
ignition,2025-06-13T11:46:00+00:00,2025-06-13T12:00:00+00:00,buy,6049.75,6046.5,-17.49,stop,14
ignition,2025-06-13T12:20:00+00:00,2025-06-13T12:44:00+00:00,buy,6051.0,6047.0,-21.24,stop,24
ignition,2025-06-13T12:42:00+00:00,2025-06-13T12:54:00+00:00,sell,6048.5,6042.5,28.76,target,12
ignition,2025-06-13T16:14:00+00:00,2025-06-13T16:28:00+00:00,buy,6078.25,6073.5,-24.99,stop,14
ignition,2025-06-16T00:00:00+00:00,2025-06-16T00:18:00+00:00,buy,6041.0,6037.75,-17.49,stop,18
ignition,2025-06-16T01:04:00+00:00,2025-06-16T01:06:00+00:00,buy,6042.5,6039.75,-14.99,stop,2
ignition,2025-06-16T01:08:00+00:00,2025-06-16T01:20:00+00:00,buy,6042.0,6038.25,-19.99,stop,12
ignition,2025-06-16T02:18:00+00:00,2025-06-16T02:28:00+00:00,buy,6045.75,6042.5,-17.49,stop,10
ignition,2025-06-16T02:36:00+00:00,2025-06-16T02:52:00+00:00,buy,6044.5,6042.5,-22.48,stop,16
ignition,2025-06-16T02:26:00+00:00,2025-06-16T03:38:00+00:00,sell,6042.75,6038.5,20.01,target,72
ignition,2025-06-16T05:08:00+00:00,2025-06-16T05:20:00+00:00,buy,6042.0,6045.25,30.02,target,12
ignition,2025-06-16T05:22:00+00:00,2025-06-16T05:34:00+00:00,buy,6046.0,6049.25,30.02,target,12
ignition,2025-06-16T05:34:00+00:00,2025-06-16T05:46:00+00:00,buy,6049.0,6045.75,-17.49,stop,12
ignition,2025-06-16T06:12:00+00:00,2025-06-16T06:40:00+00:00,buy,6049.5,6054.5,23.76,target,28
ignition,2025-06-16T06:40:00+00:00,2025-06-16T07:02:00+00:00,buy,6054.75,6060.5,27.51,target,22
ignition,2025-06-16T07:08:00+00:00,2025-06-16T07:14:00+00:00,buy,6060.0,6067.0,33.76,target,6
ignition,2025-06-16T07:28:00+00:00,2025-06-16T08:04:00+00:00,buy,6063.25,6059.0,-22.49,stop,36
ignition,2025-06-16T08:52:00+00:00,2025-06-16T09:02:00+00:00,buy,6066.0,6063.75,-24.98,stop,10
ignition,2025-06-16T10:18:00+00:00,2025-06-16T10:38:00+00:00,buy,6060.5,6058.5,-22.48,stop,20
ignition,2025-06-16T10:56:00+00:00,2025-06-16T11:00:00+00:00,buy,6063.5,6060.75,-14.99,stop,4
ignition,2025-06-16T11:30:00+00:00,2025-06-16T11:38:00+00:00,buy,6063.5,6067.5,18.76,target,8
ignition,2025-06-16T11:38:00+00:00,2025-06-16T11:52:00+00:00,buy,6068.0,6072.5,21.26,target,14
ignition,2025-06-16T11:52:00+00:00,2025-06-16T12:22:00+00:00,buy,6071.0,6075.75,22.51,target,30
ignition,2025-06-16T12:22:00+00:00,2025-06-16T12:30:00+00:00,buy,6076.75,6073.5,-17.49,stop,8
ignition,2025-06-16T14:32:00+00:00,2025-06-16T14:36:00+00:00,buy,6106.75,6102.25,-23.74,stop,4
ignition,2025-06-16T15:14:00+00:00,2025-06-16T15:26:00+00:00,buy,6102.0,6097.5,-23.74,stop,12
ignition,2025-06-16T16:52:00+00:00,2025-06-16T16:58:00+00:00,buy,6095.25,6091.0,-22.49,stop,6
ignition,2025-06-16T16:56:00+00:00,2025-06-16T17:26:00+00:00,sell,6091.75,6095.75,-21.24,stop,30
ignition,2025-06-16T17:18:00+00:00,2025-06-16T17:28:00+00:00,buy,6091.0,6097.75,32.51,target,10
ignition,2025-06-16T17:40:00+00:00,2025-06-16T17:48:00+00:00,buy,6097.5,6093.0,-23.74,stop,8
ignition,2025-06-16T17:46:00+00:00,2025-06-16T17:56:00+00:00,sell,6094.25,6088.0,30.01,target,10
ignition,2025-06-16T19:48:00+00:00,2025-06-16T19:50:00+00:00,buy,6089.25,6085.0,-22.49,stop,2
ignition,2025-06-17T01:04:00+00:00,2025-06-17T01:08:00+00:00,buy,6071.0,6066.5,-23.74,stop,4
ignition,2025-06-17T01:52:00+00:00,2025-06-17T02:00:00+00:00,buy,6070.0,6066.5,-18.74,stop,8
ignition,2025-06-17T02:34:00+00:00,2025-06-17T02:50:00+00:00,buy,6058.75,6066.25,36.26,target,16
ignition,2025-06-17T04:46:00+00:00,2025-06-17T05:16:00+00:00,buy,6065.75,6063.25,-13.74,stop,30
ignition,2025-06-17T05:42:00+00:00,2025-06-17T05:46:00+00:00,buy,6070.0,6067.25,-14.99,stop,4
ignition,2025-06-17T06:08:00+00:00,2025-06-17T06:36:00+00:00,buy,6071.25,6068.5,-14.99,stop,28
ignition,2025-06-17T08:08:00+00:00,2025-06-17T08:54:00+00:00,buy,6060.25,6055.5,-24.99,stop,46
ignition,2025-06-17T11:02:00+00:00,2025-06-17T11:56:00+00:00,buy,6058.0,6064.75,32.51,target,54
ignition,2025-06-17T11:40:00+00:00,2025-06-17T11:56:00+00:00,sell,6060.75,6064.75,-21.24,stop,16
ignition,2025-06-17T12:08:00+00:00,2025-06-17T12:14:00+00:00,sell,6065.0,6069.25,-22.49,stop,6
ignition,2025-06-17T11:56:00+00:00,2025-06-17T12:30:00+00:00,buy,6066.25,6062.0,-22.49,stop,34
ignition,2025-06-17T13:18:00+00:00,2025-06-17T13:30:00+00:00,buy,6060.0,6066.25,30.01,target,12
ignition,2025-06-17T15:10:00+00:00,2025-06-17T15:16:00+00:00,buy,6078.0,6073.5,-23.74,stop,6
ignition,2025-06-17T16:04:00+00:00,2025-06-17T16:08:00+00:00,buy,6074.0,6069.25,-24.99,stop,4
ignition,2025-06-17T16:36:00+00:00,2025-06-17T16:44:00+00:00,buy,6077.0,6072.75,-22.49,stop,8
ignition,2025-06-17T19:36:00+00:00,2025-06-17T19:38:00+00:00,buy,6046.25,6042.0,-22.49,stop,2
ignition,2025-06-17T23:50:00+00:00,2025-06-17T23:56:00+00:00,buy,6026.75,6022.5,-22.49,stop,6
ignition,2025-06-18T00:58:00+00:00,2025-06-18T01:02:00+00:00,buy,6042.75,6048.0,25.01,target,4
ignition,2025-06-18T01:02:00+00:00,2025-06-18T01:24:00+00:00,buy,6046.75,6042.5,-22.49,stop,22
ignition,2025-06-18T02:26:00+00:00,2025-06-18T02:58:00+00:00,buy,6046.0,6043.75,-24.98,stop,32
ignition,2025-06-18T03:18:00+00:00,2025-06-18T03:24:00+00:00,buy,6043.75,6041.5,-24.98,stop,6
ignition,2025-06-18T04:48:00+00:00,2025-06-18T04:52:00+00:00,buy,6044.0,6041.75,-12.49,stop,4
ignition,2025-06-18T05:00:00+00:00,2025-06-18T05:32:00+00:00,buy,6044.5,6047.75,30.02,target,32
ignition,2025-06-18T08:20:00+00:00,2025-06-18T08:24:00+00:00,sell,6048.75,6052.0,-17.49,stop,4
ignition,2025-06-18T06:10:00+00:00,2025-06-18T09:02:00+00:00,buy,6050.75,6057.25,31.26,target,172
ignition,2025-06-18T09:02:00+00:00,2025-06-18T09:32:00+00:00,buy,6058.5,6056.0,-13.74,stop,30
ignition,2025-06-18T09:22:00+00:00,2025-06-18T10:02:00+00:00,sell,6057.0,6053.5,32.52,target,40
ignition,2025-06-18T10:42:00+00:00,2025-06-18T10:46:00+00:00,buy,6047.25,6043.0,-22.49,stop,4
ignition,2025-06-18T12:00:00+00:00,2025-06-18T12:14:00+00:00,sell,6047.0,6050.0,-16.24,stop,14
ignition,2025-06-18T11:42:00+00:00,2025-06-18T12:36:00+00:00,buy,6047.5,6043.25,-22.49,stop,54
ignition,2025-06-18T13:02:00+00:00,2025-06-18T13:30:00+00:00,buy,6044.25,6040.5,-19.99,stop,28
ignition,2025-06-18T15:30:00+00:00,2025-06-18T15:34:00+00:00,buy,6065.0,6060.5,-23.74,stop,4
ignition,2025-06-18T16:48:00+00:00,2025-06-18T16:50:00+00:00,sell,6057.25,6061.0,-19.99,stop,2
ignition,2025-06-18T16:44:00+00:00,2025-06-18T16:58:00+00:00,buy,6059.5,6055.5,-21.24,stop,14
ignition,2025-06-18T22:52:00+00:00,2025-06-18T23:04:00+00:00,buy,6029.75,6034.25,21.26,target,12
ignition,2025-06-19T00:00:00+00:00,2025-06-19T00:04:00+00:00,buy,6033.5,6031.0,-13.74,stop,4
ignition,2025-06-19T02:20:00+00:00,2025-06-19T02:40:00+00:00,buy,6016.75,6020.5,35.02,target,20
ignition,2025-06-19T02:40:00+00:00,2025-06-19T02:50:00+00:00,buy,6019.25,6016.75,-13.74,stop,10
ignition,2025-06-19T03:06:00+00:00,2025-06-19T04:12:00+00:00,buy,6022.5,6026.75,20.01,target,66
ignition,2025-06-19T04:12:00+00:00,2025-06-19T04:22:00+00:00,buy,6026.5,6025.0,-17.48,stop,10
ignition,2025-06-19T06:16:00+00:00,2025-06-19T06:32:00+00:00,buy,6016.5,6012.5,-21.24,stop,16
ignition,2025-06-19T06:38:00+00:00,2025-06-19T06:48:00+00:00,buy,6015.5,6010.75,-24.99,stop,10
ignition,2025-06-19T06:30:00+00:00,2025-06-19T07:00:00+00:00,sell,6014.0,6017.5,-18.74,stop,30
ignition,2025-06-19T08:50:00+00:00,2025-06-19T09:46:00+00:00,buy,6009.5,6014.5,23.76,target,56
ignition,2025-06-19T09:46:00+00:00,2025-06-19T09:54:00+00:00,buy,6012.75,6010.0,-14.99,stop,8
ignition,2025-06-19T10:22:00+00:00,2025-06-19T10:54:00+00:00,buy,6009.25,6014.5,25.01,target,32
ignition,2025-06-19T13:30:00+00:00,2025-06-19T13:34:00+00:00,buy,5997.0,5993.25,-19.99,stop,4
ignition,2025-06-19T15:08:00+00:00,2025-06-19T15:12:00+00:00,sell,5983.5,5988.0,-23.74,stop,4
ignition,2025-06-19T14:54:00+00:00,2025-06-19T15:22:00+00:00,buy,5987.0,5982.5,-23.74,stop,28
ignition,2025-06-19T16:20:00+00:00,2025-06-19T16:36:00+00:00,buy,5984.75,5981.75,-16.24,stop,16
ignition,2025-06-19T22:36:00+00:00,2025-06-19T22:46:00+00:00,buy,6017.25,6025.0,37.51,target,10
ignition,2025-06-19T23:20:00+00:00,2025-06-19T23:24:00+00:00,buy,6021.5,6018.0,-18.74,stop,4
ignition,2025-06-20T00:08:00+00:00,2025-06-20T00:40:00+00:00,buy,6023.25,6018.5,-24.99,stop,32
ignition,2025-06-20T02:46:00+00:00,2025-06-20T03:18:00+00:00,sell,6016.75,6018.75,-22.48,stop,32
ignition,2025-06-20T02:22:00+00:00,2025-06-20T03:22:00+00:00,buy,6017.0,6020.75,17.51,target,60
ignition,2025-06-20T03:52:00+00:00,2025-06-20T04:46:00+00:00,sell,6021.0,6023.0,-22.48,stop,54
ignition,2025-06-20T03:22:00+00:00,2025-06-20T04:52:00+00:00,buy,6020.25,6025.0,22.51,target,90
ignition,2025-06-20T05:52:00+00:00,2025-06-20T06:04:00+00:00,buy,6024.0,6028.0,18.76,target,12
ignition,2025-06-20T06:04:00+00:00,2025-06-20T06:34:00+00:00,buy,6026.75,6023.5,-17.49,stop,30
ignition,2025-06-20T06:30:00+00:00,2025-06-20T06:48:00+00:00,sell,6025.0,6019.5,26.26,target,18
ignition,2025-06-20T07:30:00+00:00,2025-06-20T07:34:00+00:00,buy,6026.5,6023.5,-16.24,stop,4
ignition,2025-06-20T07:48:00+00:00,2025-06-20T08:00:00+00:00,buy,6026.25,6031.75,26.26,target,12
ignition,2025-06-20T08:00:00+00:00,2025-06-20T08:26:00+00:00,buy,6031.75,6028.0,-19.99,stop,26
ignition,2025-06-20T08:18:00+00:00,2025-06-20T08:30:00+00:00,sell,6029.25,6024.0,25.01,target,12
ignition,2025-06-20T09:08:00+00:00,2025-06-20T09:56:00+00:00,buy,6018.0,6024.0,28.76,target,48
ignition,2025-06-20T09:56:00+00:00,2025-06-20T10:10:00+00:00,buy,6024.25,6021.25,-16.24,stop,14
ignition,2025-06-20T10:10:00+00:00,2025-06-20T10:14:00+00:00,buy,6022.5,6019.5,-16.24,stop,4
ignition,2025-06-20T10:46:00+00:00,2025-06-20T10:52:00+00:00,buy,6023.5,6021.25,-12.49,stop,6
ignition,2025-06-20T10:54:00+00:00,2025-06-20T11:00:00+00:00,buy,6024.75,6021.75,-16.24,stop,6
ignition,2025-06-20T11:16:00+00:00,2025-06-20T11:36:00+00:00,buy,6024.75,6029.25,21.26,target,20
ignition,2025-06-20T11:36:00+00:00,2025-06-20T11:44:00+00:00,buy,6030.0,6035.25,25.01,target,8
ignition,2025-06-20T12:26:00+00:00,2025-06-20T12:34:00+00:00,buy,6042.75,6050.5,37.51,target,8
ignition,2025-06-20T12:50:00+00:00,2025-06-20T13:22:00+00:00,buy,6053.5,6060.25,32.51,target,32
ignition,2025-06-20T13:22:00+00:00,2025-06-20T13:24:00+00:00,buy,6060.5,6057.25,-17.49,stop,2
ignition,2025-06-20T13:24:00+00:00,2025-06-20T13:26:00+00:00,buy,6057.5,6064.75,35.01,target,2
ignition,2025-06-20T18:16:00+00:00,2025-06-20T18:52:00+00:00,buy,6022.75,6018.75,-21.24,stop,36
ignition,2025-06-20T20:50:00+00:00,2025-06-22T22:00:00+00:00,buy,6025.25,6023.25,-22.48,stop,2950
ignition,2025-06-23T01:56:00+00:00,2025-06-23T02:32:00+00:00,buy,5996.25,6000.5,20.01,target,36
ignition,2025-06-23T02:32:00+00:00,2025-06-23T02:40:00+00:00,buy,5999.5,6002.5,27.52,target,8
ignition,2025-06-23T02:40:00+00:00,2025-06-23T02:46:00+00:00,buy,6001.5,5999.0,-13.74,stop,6
ignition,2025-06-23T05:08:00+00:00,2025-06-23T05:12:00+00:00,buy,6006.75,6011.0,20.01,target,4
ignition,2025-06-23T05:12:00+00:00,2025-06-23T05:22:00+00:00,buy,6010.5,6007.25,-17.49,stop,10
ignition,2025-06-23T06:02:00+00:00,2025-06-23T06:24:00+00:00,buy,6011.0,6007.5,-18.74,stop,22
ignition,2025-06-23T06:50:00+00:00,2025-06-23T06:58:00+00:00,buy,6013.0,6010.5,-13.74,stop,8
ignition,2025-06-23T07:00:00+00:00,2025-06-23T07:10:00+00:00,buy,6012.5,6018.0,26.26,target,10
ignition,2025-06-23T07:46:00+00:00,2025-06-23T08:08:00+00:00,buy,6026.0,6033.25,35.01,target,22
ignition,2025-06-23T08:08:00+00:00,2025-06-23T09:08:00+00:00,buy,6032.75,6028.5,-22.49,stop,60
ignition,2025-06-23T12:00:00+00:00,2025-06-23T12:06:00+00:00,buy,6015.75,6011.75,-21.24,stop,6
ignition,2025-06-23T12:28:00+00:00,2025-06-23T12:32:00+00:00,sell,6015.0,6018.5,-18.74,stop,4
ignition,2025-06-23T12:10:00+00:00,2025-06-23T12:36:00+00:00,buy,6014.5,6021.75,35.01,target,26
ignition,2025-06-23T12:36:00+00:00,2025-06-23T12:58:00+00:00,buy,6021.75,6027.5,27.51,target,22
ignition,2025-06-23T12:58:00+00:00,2025-06-23T13:08:00+00:00,buy,6026.75,6023.75,-16.24,stop,10
ignition,2025-06-23T13:24:00+00:00,2025-06-23T13:28:00+00:00,buy,6027.25,6023.0,-22.49,stop,4
ignition,2025-06-23T18:58:00+00:00,2025-06-23T19:00:00+00:00,buy,6061.25,6068.5,35.01,target,2
ignition,2025-06-23T20:42:00+00:00,2025-06-23T20:50:00+00:00,buy,6078.5,6076.5,-22.48,stop,8
ignition,2025-06-23T23:32:00+00:00,2025-06-23T23:36:00+00:00,sell,6106.75,6110.5,-19.99,stop,4
ignition,2025-06-23T23:16:00+00:00,2025-06-24T00:16:00+00:00,buy,6108.75,6104.25,-23.74,stop,60
ignition,2025-06-24T00:14:00+00:00,2025-06-24T00:48:00+00:00,sell,6106.25,6099.75,31.26,target,34
ignition,2025-06-24T01:12:00+00:00,2025-06-24T01:46:00+00:00,buy,6112.0,6118.75,32.51,target,34
ignition,2025-06-24T01:46:00+00:00,2025-06-24T02:06:00+00:00,buy,6114.25,6109.75,-23.74,stop,20
ignition,2025-06-24T03:28:00+00:00,2025-06-24T03:52:00+00:00,buy,6110.0,6113.0,27.52,target,24
ignition,2025-06-24T03:52:00+00:00,2025-06-24T04:08:00+00:00,buy,6112.5,6110.5,-22.48,stop,16
ignition,2025-06-24T05:16:00+00:00,2025-06-24T05:20:00+00:00,buy,6113.75,6112.25,-17.48,stop,4
ignition,2025-06-24T05:32:00+00:00,2025-06-24T05:36:00+00:00,buy,6116.25,6120.25,18.76,target,4
ignition,2025-06-24T05:46:00+00:00,2025-06-24T06:08:00+00:00,buy,6121.75,6127.5,27.51,target,22
ignition,2025-06-24T06:08:00+00:00,2025-06-24T06:14:00+00:00,buy,6126.25,6132.25,28.76,target,6
ignition,2025-06-24T06:20:00+00:00,2025-06-24T06:26:00+00:00,buy,6128.75,6135.0,30.01,target,6
ignition,2025-06-24T09:26:00+00:00,2025-06-24T09:38:00+00:00,buy,6131.5,6136.25,22.51,target,12
ignition,2025-06-24T10:00:00+00:00,2025-06-24T10:02:00+00:00,buy,6130.0,6126.75,-17.49,stop,2
ignition,2025-06-24T10:22:00+00:00,2025-06-24T10:28:00+00:00,buy,6126.25,6123.75,-13.74,stop,6
ignition,2025-06-24T13:20:00+00:00,2025-06-24T13:28:00+00:00,buy,6123.25,6119.0,-22.49,stop,8
ignition,2025-06-24T14:40:00+00:00,2025-06-24T14:58:00+00:00,buy,6127.25,6123.0,-22.49,stop,18
ignition,2025-06-24T15:52:00+00:00,2025-06-24T16:04:00+00:00,sell,6134.25,6137.5,-17.49,stop,12
ignition,2025-06-24T15:22:00+00:00,2025-06-24T16:26:00+00:00,buy,6134.5,6142.0,36.26,target,64
ignition,2025-06-24T16:26:00+00:00,2025-06-24T16:42:00+00:00,buy,6141.25,6147.0,27.51,target,16
ignition,2025-06-24T16:42:00+00:00,2025-06-24T16:50:00+00:00,buy,6147.0,6143.75,-17.49,stop,8
ignition,2025-06-24T16:50:00+00:00,2025-06-24T16:56:00+00:00,buy,6145.5,6142.0,-18.74,stop,6
ignition,2025-06-24T17:30:00+00:00,2025-06-24T17:54:00+00:00,buy,6143.25,6150.0,32.51,target,24
ignition,2025-06-24T18:06:00+00:00,2025-06-24T18:10:00+00:00,sell,6147.5,6150.5,-16.24,stop,4
ignition,2025-06-24T17:54:00+00:00,2025-06-24T18:12:00+00:00,buy,6149.25,6146.25,-16.24,stop,18
ignition,2025-06-24T19:00:00+00:00,2025-06-24T19:52:00+00:00,buy,6151.25,6148.5,-14.99,stop,52
ignition,2025-06-24T23:56:00+00:00,2025-06-25T00:14:00+00:00,buy,6145.25,6149.0,35.02,target,18
ignition,2025-06-25T00:14:00+00:00,2025-06-25T00:36:00+00:00,buy,6147.75,6144.5,-17.49,stop,22
ignition,2025-06-25T03:06:00+00:00,2025-06-25T03:18:00+00:00,buy,6145.25,6143.75,-26.22,stop,12
ignition,2025-06-25T09:00:00+00:00,2025-06-25T09:04:00+00:00,buy,6149.5,6147.5,-22.48,stop,4
ignition,2025-06-25T09:04:00+00:00,2025-06-25T09:22:00+00:00,buy,6148.0,6151.75,35.02,target,18
ignition,2025-06-25T09:22:00+00:00,2025-06-25T09:26:00+00:00,buy,6151.5,6149.25,-24.98,stop,4
ignition,2025-06-25T10:36:00+00:00,2025-06-25T11:30:00+00:00,buy,6146.75,6151.0,20.01,target,54
ignition,2025-06-25T11:34:00+00:00,2025-06-25T11:50:00+00:00,buy,6149.75,6153.5,35.02,target,16
ignition,2025-06-25T11:50:00+00:00,2025-06-25T13:30:00+00:00,buy,6154.5,6158.75,20.01,target,100
ignition,2025-06-25T13:46:00+00:00,2025-06-25T13:50:00+00:00,buy,6157.75,6153.25,-23.74,stop,4
ignition,2025-06-25T15:24:00+00:00,2025-06-25T15:32:00+00:00,buy,6147.75,6144.0,-19.99,stop,8
ignition,2025-06-25T15:30:00+00:00,2025-06-25T16:50:00+00:00,sell,6145.5,6139.25,30.01,target,80
ignition,2025-06-25T17:14:00+00:00,2025-06-25T17:36:00+00:00,buy,6142.75,6139.25,-18.74,stop,22
ignition,2025-06-25T19:06:00+00:00,2025-06-25T19:12:00+00:00,buy,6143.25,6148.0,22.51,target,6
ignition,2025-06-25T19:12:00+00:00,2025-06-25T19:30:00+00:00,buy,6148.25,6144.75,-18.74,stop,18
ignition,2025-06-25T19:42:00+00:00,2025-06-25T19:48:00+00:00,buy,6144.25,6140.25,-21.24,stop,6
ignition,2025-06-25T22:10:00+00:00,2025-06-25T22:24:00+00:00,buy,6148.5,6146.0,-13.74,stop,14
ignition,2025-06-25T23:56:00+00:00,2025-06-26T00:02:00+00:00,buy,6147.25,6145.25,-22.48,stop,6
ignition,2025-06-26T00:28:00+00:00,2025-06-26T00:32:00+00:00,buy,6148.75,6147.25,-17.48,stop,4
ignition,2025-06-26T00:40:00+00:00,2025-06-26T01:02:00+00:00,buy,6149.0,6147.5,-17.48,stop,22
ignition,2025-06-26T02:10:00+00:00,2025-06-26T02:42:00+00:00,buy,6149.25,6147.75,-17.48,stop,32
ignition,2025-06-26T03:06:00+00:00,2025-06-26T03:10:00+00:00,buy,6151.25,6149.75,-26.22,stop,4
ignition,2025-06-26T03:18:00+00:00,2025-06-26T04:56:00+00:00,buy,6152.0,6155.25,30.02,target,98
ignition,2025-06-26T06:00:00+00:00,2025-06-26T06:16:00+00:00,buy,6157.0,6155.5,-17.48,stop,16
ignition,2025-06-26T06:48:00+00:00,2025-06-26T07:16:00+00:00,buy,6161.25,6165.0,35.02,target,28
ignition,2025-06-26T07:16:00+00:00,2025-06-26T07:20:00+00:00,buy,6165.0,6161.75,-17.49,stop,4
ignition,2025-06-26T08:10:00+00:00,2025-06-26T08:24:00+00:00,buy,6164.25,6168.25,18.76,target,14
ignition,2025-06-26T08:24:00+00:00,2025-06-26T08:28:00+00:00,buy,6170.25,6167.75,-13.74,stop,4
ignition,2025-06-26T08:36:00+00:00,2025-06-26T08:38:00+00:00,buy,6169.0,6166.75,-24.98,stop,2
ignition,2025-06-26T10:14:00+00:00,2025-06-26T10:54:00+00:00,buy,6167.5,6165.5,-22.48,stop,40
ignition,2025-06-26T12:44:00+00:00,2025-06-26T13:02:00+00:00,buy,6167.0,6162.25,-24.99,stop,18
ignition,2025-06-26T13:30:00+00:00,2025-06-26T13:32:00+00:00,buy,6168.0,6163.5,-23.74,stop,2
ignition,2025-06-26T14:20:00+00:00,2025-06-26T14:30:00+00:00,buy,6173.0,6179.5,31.26,target,10
ignition,2025-06-26T14:30:00+00:00,2025-06-26T14:44:00+00:00,buy,6181.0,6176.25,-24.99,stop,14
ignition,2025-06-26T14:44:00+00:00,2025-06-26T15:18:00+00:00,buy,6177.75,6184.25,31.26,target,34
ignition,2025-06-26T15:20:00+00:00,2025-06-26T15:26:00+00:00,buy,6184.5,6181.5,-16.24,stop,6
ignition,2025-06-26T16:28:00+00:00,2025-06-26T16:30:00+00:00,sell,6185.0,6187.5,-13.74,stop,2
ignition,2025-06-26T16:04:00+00:00,2025-06-26T17:00:00+00:00,buy,6186.5,6182.75,-19.99,stop,56
ignition,2025-06-26T17:16:00+00:00,2025-06-26T17:40:00+00:00,buy,6186.75,6192.5,27.51,target,24
ignition,2025-06-26T17:40:00+00:00,2025-06-26T17:54:00+00:00,buy,6191.25,6188.75,-13.74,stop,14
ignition,2025-06-26T17:50:00+00:00,2025-06-26T18:04:00+00:00,sell,6189.5,6191.75,-24.98,stop,14
ignition,2025-06-26T18:12:00+00:00,2025-06-26T18:48:00+00:00,buy,6194.25,6190.75,-18.74,stop,36
ignition,2025-06-26T18:28:00+00:00,2025-06-26T18:48:00+00:00,sell,6193.75,6189.25,21.26,target,20
ignition,2025-06-26T19:00:00+00:00,2025-06-26T19:14:00+00:00,buy,6192.25,6189.25,-16.24,stop,14
ignition,2025-06-26T20:42:00+00:00,2025-06-26T20:56:00+00:00,buy,6195.75,6194.25,-17.48,stop,14
ignition,2025-06-26T22:08:00+00:00,2025-06-26T23:14:00+00:00,buy,6200.5,6196.5,-21.24,stop,66
ignition,2025-06-26T23:10:00+00:00,2025-06-27T00:14:00+00:00,sell,6198.5,6194.5,18.76,target,64
ignition,2025-06-27T01:52:00+00:00,2025-06-27T01:58:00+00:00,buy,6199.5,6197.5,-22.48,stop,6
ignition,2025-06-27T01:58:00+00:00,2025-06-27T02:30:00+00:00,buy,6198.25,6201.75,32.52,target,32
ignition,2025-06-27T03:00:00+00:00,2025-06-27T03:48:00+00:00,buy,6203.0,6201.5,-26.22,stop,48
ignition,2025-06-27T05:44:00+00:00,2025-06-27T06:10:00+00:00,buy,6204.5,6207.0,22.52,target,26
ignition,2025-06-27T06:18:00+00:00,2025-06-27T06:32:00+00:00,buy,6207.0,6209.75,25.02,target,14
ignition,2025-06-27T06:34:00+00:00,2025-06-27T06:44:00+00:00,buy,6210.25,6213.25,27.52,target,10
ignition,2025-06-27T06:44:00+00:00,2025-06-27T07:40:00+00:00,buy,6211.25,6208.5,-14.99,stop,56
ignition,2025-06-27T11:08:00+00:00,2025-06-27T11:34:00+00:00,buy,6212.25,6215.25,27.52,target,26
ignition,2025-06-27T11:34:00+00:00,2025-06-27T11:40:00+00:00,buy,6216.0,6218.75,25.02,target,6
ignition,2025-06-27T11:58:00+00:00,2025-06-27T12:06:00+00:00,buy,6218.25,6216.25,-22.48,stop,8
ignition,2025-06-27T12:22:00+00:00,2025-06-27T12:30:00+00:00,buy,6215.5,6213.25,-24.98,stop,8
ignition,2025-06-27T13:44:00+00:00,2025-06-27T13:56:00+00:00,buy,6212.25,6220.0,37.51,target,12
ignition,2025-06-27T13:56:00+00:00,2025-06-27T14:02:00+00:00,buy,6219.25,6226.25,33.76,target,6
ignition,2025-06-27T15:30:00+00:00,2025-06-27T15:40:00+00:00,buy,6229.75,6234.5,22.51,target,10
ignition,2025-06-27T16:00:00+00:00,2025-06-27T16:04:00+00:00,sell,6232.0,6235.0,-16.24,stop,4
ignition,2025-06-27T15:40:00+00:00,2025-06-27T16:50:00+00:00,buy,6234.75,6231.25,-18.74,stop,70
ignition,2025-06-27T19:30:00+00:00,2025-06-27T19:46:00+00:00,buy,6201.75,6209.5,37.51,target,16
ignition,2025-06-27T19:46:00+00:00,2025-06-27T19:52:00+00:00,buy,6209.5,6216.0,31.26,target,6
ignition,2025-06-29T22:16:00+00:00,2025-06-29T22:32:00+00:00,buy,6230.75,6237.25,31.26,target,16
ignition,2025-06-29T22:32:00+00:00,2025-06-29T22:54:00+00:00,buy,6237.5,6242.5,23.76,target,22
ignition,2025-06-29T22:54:00+00:00,2025-06-29T22:58:00+00:00,buy,6242.5,6239.0,-18.74,stop,4
ignition,2025-06-29T23:04:00+00:00,2025-06-29T23:36:00+00:00,buy,6243.0,6239.75,-17.49,stop,32
ignition,2025-06-30T02:12:00+00:00,2025-06-30T02:26:00+00:00,buy,6244.5,6241.75,-14.99,stop,14
ignition,2025-06-30T02:36:00+00:00,2025-06-30T02:46:00+00:00,buy,6244.75,6247.75,27.52,target,10
ignition,2025-06-30T02:50:00+00:00,2025-06-30T02:52:00+00:00,buy,6248.0,6246.25,-19.98,stop,2
